https://c1.scryfall.com/file/scryfall-cards/art_crop/front/6/2/62a0d2ba-c75b-4f40-a03b-914a10c35939.jpg?1581719390,U,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/b/1b856f31-ac80-4338-95a5-3f8acda74cfe.jpg?1562826976,R,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/c/0/c0a785a2-462d-4321-9e48-eb98698b7591.jpg?1562366104,W,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/9/6/9685e2a0-5573-41bc-a914-f40c3011459b.jpg?1631051543,BR,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/c/2/c2ea16cd-801e-478a-b924-5431582b70d1.jpg?1643589617,B,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/f/1f72f461-98d7-45e0-9968-9afb240fbf1e.jpg?1562340791,R,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/1/115a9a44-131d-45f3-852a-40fd18e4afb6.jpg?1637114632,N/A,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/5/0/50d50576-c3ee-479a-8533-6c147f5cb1c4.jpg?1581480745,G,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/6/b6bc3f71-b4ce-4c05-be3c-7a0faad476c3.jpg?1654567069,B,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/2/f/2fe82bbf-9b92-4684-a42d-fbc50c4c5903.jpg?1604192958,W,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/7/8/78f32852-2a18-453d-910a-829c3a2b5b1b.jpg?1562354224,R,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/5/f/5fdf5fc4-69c8-4a59-9095-c2feefb64371.jpg?1643593558,G,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/6/f/6fe5cbef-0f4e-4d05-9a94-4739e09d7a9c.jpg?1581481070,RW,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/7/a7c74def-83e5-4420-989d-2304bf4743ae.jpg?1562930370,U,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/9/f/9f4ba693-0323-415d-ad91-c083fbbab7f7.jpg?1645228860,R,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/1/b10caff0-701a-48d8-a943-f947482e795a.jpg?1627702440,W,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/4/f/4f21d595-c248-4aae-9fd7-4e5787ab8781.jpg?1562909512,BR,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/2/d/2dea2466-5c7f-40ce-b749-100ae89d2c90.jpg?1557576604,R,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/4/d4b6413d-68d3-4097-9bb3-873df4900e4c.jpg?1562934722,B,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/e/0/e0532304-da6d-45cd-b1e6-4779d3f3b2bc.jpg?1649362675,N/A,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/2/d2a5b43d-e21b-4294-9ea2-5bd0264e71d3.jpg?1636223615,R,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/9/9/99f3744a-71c4-4a54-9e1c-92420526b792.jpg?1562359766,B,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/8/b8214b1c-29f8-4986-89ac-2d7fc929edf3.jpg?1643588544,U,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/b/ab7cd8c3-8365-4e40-a089-02bc9b93581a.jpg?1627711311,U,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/9/0/9066fb8f-8568-4e87-bee9-573f6c204a26.jpg?1649801258,N/A,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/5/f5a39379-7313-463a-9a02-e5157b9557f4.jpg?1557577065,BR,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/4/5/455ae615-20d7-4251-828d-72a3345d06f1.jpg?1631050034,G,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/9/e/9e7878e1-28a5-4527-ba61-ed6c6b855309.jpg?1557577558,N/A,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/2/a238aa9c-661e-449a-8f05-70b7954e544f.jpg?1580177955,W,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/a/1a25a714-c7f3-4697-8b69-8f966b4d370a.jpg?1631057737,N/A,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/2/1/2135ac5a-187b-4dc9-8f82-34e8d1603416.jpg?1654568912,N/A,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/5/e/5edfb119-abc9-4d4d-bc46-33cce1a0922d.jpg?1649437294,G,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/e/fe241460-f7c1-4ba8-a156-6720b494ac97.jpg?1631053555,N/A,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/7/f/7f3a6148-d005-49c1-a7fc-867c4e8251cd.jpg?1631048063,B,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/d/dde3b332-5bc3-47bc-ba24-5437f04c21a0.jpg?1562941773,N/A,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/c/4/c4932113-904f-427a-9566-509cc008f3ef.jpg?1627703920,U,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/b/db94f2a9-53be-449e-8240-77f013cdd7e3.jpg?1649741549,B,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/e/6/e672a05c-5f1a-4aa6-9398-e33df01c7c96.jpg?1643587131,W,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/2/c/2c150b7b-5a78-4f84-bff7-d5000e266a55.jpg?1646615979,G,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/2/a/2adc67a6-9b05-4480-be0c-70b860075d70.jpg?1562904081,N/A,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/8/d8c7aa89-3777-49ec-a6d0-c568150864e8.jpg?1580182102,B,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/0/a/0a542616-aa4d-40d9-acad-47bc98bd6281.jpg?1649697861,GW,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/6/f67d0091-1925-44a5-89f3-21c2afd5665c.jpg?1581480076,R,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/0/d0b71dd5-0bed-4c02-9f92-c52984e2bb78.jpg?1656453627,U,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/2/4/24abd762-e533-491a-97b6-aed40c214e9d.jpg?1562827514,N/A,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/3/9/3979b3d5-7551-4161-bfe5-fe4b54fd96e5.jpg?1649425262,G,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/0/4/043926fe-d25f-40b4-b556-181503434e68.jpg?1604196403,B,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/d/bd545edd-699a-4ee9-8d8e-1e875cf4f2af.jpg?1645055293,RW,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/f/ffdfad1f-d316-4023-9c79-8c24f1cd31d0.jpg?1654566182,W,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/0/f0332502-bcba-42c0-9dfc-9ab873b1719a.jpg?1654570240,N/A,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/1/a1ea2c17-382a-45e4-ac34-88bf8ba47169.jpg?1604198895,G,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/9/b9e03567-c95a-40b8-a75a-971076093f57.jpg?1557576381,B,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/0/d/0de52e53-8a45-4c0a-bb7d-6dc0d659a7c0.jpg?1562897850,U,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/7/7/77a144bb-df52-4d55-aecc-8c2ba644a942.jpg?1654569670,G,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/5/7/570f7c90-109b-4d6d-8205-d158753719e8.jpg?1649936190,G,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/2/6/267185ac-a176-423e-a7f8-ee966d1d9a1e.jpg?1562827636,W,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/0/8/08e3dda1-a1d3-48c9-8c81-da7eae20ac8a.jpg?1627701793,W,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/5/5/552bb3a5-0c2c-4dc5-aee8-1048b04e69f9.jpg?1636510647,G,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/1/d1814fc8-011f-4cd4-825b-f00ae6ec0fe0.jpg?1636223254,R,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/c/c/cc3707f1-ed9d-412e-a7be-b6d8b554bd6c.jpg?1631051693,GW,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/1/117716bf-43c8-4534-92da-d7948d4b5628.jpg?1655487618,N/A,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/9/0/9043519d-c9d8-4d08-b4a9-feaf792bc7a4.jpg?1632362588,U,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/d/fd2ad967-dd77-4c3a-b53c-2929ecf7750f.jpg?1604199256,G,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/4/b4b99ebb-0d54-4fe5-a495-979aaa564aa8.jpg?1637022400,N/A,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/3/a/3afe6283-3642-4883-ac6e-83ae3280af9c.jpg?1581480674,G,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/5/4/544d7162-b78f-4a70-86e7-83cec7062039.jpg?1646536116,B,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/3/8/38ce406d-8253-48f8-a146-8302518c5187.jpg?1627712269,BW,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/3/4/34076a93-9e8f-45d4-a1d7-31f40210a5b6.jpg?1636224971,G,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/3/5/35c9c2a3-3844-4524-a2cb-8c2c3e6ebea3.jpg?1649806676,B,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/4/9/4945031e-1158-474c-9e50-1ec817acc767.jpg?1562908368,N/A,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/4/8/486d7edc-d983-41f0-8b78-c99aecd72996.jpg?1654568960,N/A,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/4/f/4f45a290-5ab8-4200-91e4-ea03d45c34b6.jpg?1641241884,N/A,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/2/a/2a4fe89a-0d2b-493f-883e-a1e0b0918340.jpg?1581480783,G,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/5/b/5b359607-d699-4ba9-a438-48f0dd8f1bf5.jpg?1581479686,B,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/c/3/c3e2ea59-36f1-4e95-bfe8-7008b085194f.jpg?1634350330,B,,,,,,,,,,,,,,,,,,,,,,,
https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/5/d50df2dd-8d14-4d92-ab4e-bf9f9f147e91.jpg?1636223640,R,,,,,,,,,,,,,,,,,,,,,,,
